จังหวัด,ประเภทสถานศึกษา,ชื่อสถานศึกษา,ระดับชั้น,ประเภทนักเรียน,ประเภทวิชา,สาขาวิชา,สาขางาน,จำนวน,หน่วย
นครปฐม,รัฐ,วิทยาลัยสารพัดช่างนครปฐม,ปวช.3,ทวิภาคี,อุตสาหกรรม,ช่างไฟฟ้ากำลัง,ไฟฟ้ากำลัง,3,คน
นครปฐม,รัฐ,วิทยาลัยสารพัดช่างนครปฐม,ปวช.3,ทวิภาคี,อุตสาหกรรม,ช่างยนต์,ยานยนต์,9,คน
นครปฐม,รัฐ,วิทยาลัยสารพัดช่างนครปฐม,ปวช.3,ทวิภาคี,อุตสาหกรรม,ช่างอิเล็กทรอนิกส์,อิเล็กทรอนิกส์,2,คน
นครปฐม,รัฐ,วิทยาลัยสารพัดช่างนครปฐม,ปวส.1,ทวิภาคี,พาณิชยกรรม/บริหารธุรกิจ,การบัญชี,การบัญชี,3,คน
นครปฐม,รัฐ,วิทยาลัยสารพัดช่างนครปฐม,ปวส.1,ภาคสมทบ,อุตสาหกรรม,ไฟฟ้า,ไฟฟ้า,10,คน
นครปฐม,รัฐ,วิทยาลัยสารพัดช่างนครปฐม,ปวส.1,ภาคสมทบ,อุตสาหกรรมดิจิทัลและเทคโนโลยีสารสนเทศ,เทคโนโลยีธุรกิจดิจิทัล,เทคโนโลยีธุรกิจดิจิทัล,6,คน
นครปฐม,รัฐ,วิทยาลัยสารพัดช่างนครปฐม,ปวส.2,ทวิภาคี,พาณิชยกรรม/บริหารธุรกิจ,การบัญชี,การบัญชี,3,คน
นครปฐม,รัฐ,วิทยาลัยสารพัดช่างนครปฐม,ปวส.2,ภาคสมทบ,พาณิชยกรรม/บริหารธุรกิจ,การบัญชี,การบัญชี,1,คน
นครปฐม,รัฐ,วิทยาลัยสารพัดช่างนครปฐม,ปวส.2,ภาคสมทบ,อุตสาหกรรม,เทคนิคเครื่องกล,เทคนิคเครื่องกล,3,คน
นครปฐม,รัฐ,วิทยาลัยสารพัดช่างนครปฐม,ปวส.2,ภาคสมทบ,อุตสาหกรรม,ไฟฟ้า,ไฟฟ้า,10,คน
นครปฐม,รัฐ,วิทยาลัยสารพัดช่างนครปฐม,ปวส.2,ภาคสมทบ,อุตสาหกรรมดิจิทัลและเทคโนโลยีสารสนเทศ,เทคโนโลยีธุรกิจดิจิทัล,เทคโนโลยีธุรกิจดิจิทัล,4,คน
นครปฐม,รัฐ,วิทยาลัยอาชีวศึกษานครปฐม,ปวช.1,ทวิภาคี,พาณิชยกรรม/บริหารธุรกิจ,ธุรกิจค้าปลีก,ธุรกิจค้าปลีก,103,คน
นครปฐม,รัฐ,วิทยาลัยอาชีวศึกษานครปฐม,ปวช.1,ทวิภาคี,อุตสาหกรรมท่องเที่ยว,การโรงแรม,การโรงแรม,22,คน
นครปฐม,รัฐ,วิทยาลัยอาชีวศึกษานครปฐม,ปวช.1,ปกติ,คหกรรม,คหกรรมศาสตร์,คหกรรมศาสตร์,8,คน
นครปฐม,รัฐ,วิทยาลัยอาชีวศึกษานครปฐม,ปวช.1,ปกติ,พาณิชยกรรม/บริหารธุรกิจ,การจัดการสำนักงานดิจิทัล,การจัดการสำนักงานดิจิทัล,4,คน
นครปฐม,รัฐ,วิทยาลัยอาชีวศึกษานครปฐม,ปวช.1,ปกติ,พาณิชยกรรม/บริหารธุรกิจ,การตลาด,การตลาด,68,คน
นครปฐม,รัฐ,วิทยาลัยอาชีวศึกษานครปฐม,ปวช.1,ปกติ,พาณิชยกรรม/บริหารธุรกิจ,การบัญชี,การบัญชี,99,คน
นครปฐม,รัฐ,วิทยาลัยอาชีวศึกษานครปฐม,ปวช.1,ปกติ,พาณิชยกรรม/บริหารธุรกิจ,ภาษาต่างประเทศธุรกิจบริการ,ภาษาต่างประเทศธุรกิจบริการ,24,คน
นครปฐม,รัฐ,วิทยาลัยอาชีวศึกษานครปฐม,ปวช.1,ปกติ,ศิลปกรรมและเศรษฐกิจสร้างสรรค์,การออกแบบ,การออกแบบ,20,คน
นครปฐม,รัฐ,วิทยาลัยอาชีวศึกษานครปฐม,ปวช.1,ปกติ,ศิลปกรรมและเศรษฐกิจสร้างสรรค์,ดิจิทัลกราฟิก,ดิจิทัลกราฟิก,74,คน
นครปฐม,รัฐ,วิทยาลัยอาชีวศึกษานครปฐม,ปวช.1,ปกติ,อุตสาหกรรมดิจิทัลและเทคโนโลยีสารสนเทศ,เทคโนโลยีธุรกิจดิจิทัล,เทคโนโลยีธุรกิจดิจิทัล,71,คน
นครปฐม,รัฐ,วิทยาลัยอาชีวศึกษานครปฐม,ปวช.1,ปกติ,อุตสาหกรรมดิจิทัลและเทคโนโลยีสารสนเทศ,เทคโนโลยีสารสนเทศ ,เทคโนโลยีสารสนเทศ,20,คน
นครปฐม,รัฐ,วิทยาลัยอาชีวศึกษานครปฐม,ปวช.1,ปกติ,อุตสาหกรรมแฟชั่นและสิ่งทอ,แฟชั่นและสิ่งทอ,แฟชั่นและสิ่งทอ,6,คน
นครปฐม,รัฐ,วิทยาลัยอาชีวศึกษานครปฐม,ปวช.1,ปกติ,อุตสาหกรรมโลจิสติกส์,โลจิสติกส์,โลจิสติกส์,29,คน
นครปฐม,รัฐ,วิทยาลัยอาชีวศึกษานครปฐม,ปวช.1,ปกติ,อุตสาหกรรมอาหาร,อาหารและโภชนาการ,อาหารและโภชนาการ,63,คน
นครปฐม,รัฐ,วิทยาลัยอาชีวศึกษานครปฐม,ปวช.2,ทวิภาคี,พาณิชยกรรม/บริหารธุรกิจ,ธุรกิจค้าปลีก,ธุรกิจค้าปลีก,62,คน
นครปฐม,รัฐ,วิทยาลัยอาชีวศึกษานครปฐม,ปวช.2,ทวิภาคี,อุตสาหกรรมดิจิทัลและเทคโนโลยีสารสนเทศ,เทคโนโลยีธุรกิจดิจิทัล,เทคโนโลยีธุรกิจดิจิทัล,1,คน
นครปฐม,รัฐ,วิทยาลัยอาชีวศึกษานครปฐม,ปวช.2,ทวิภาคี,อุตสาหกรรมท่องเที่ยว,การโรงแรม,การโรงแรม,30,คน
นครปฐม,รัฐ,วิทยาลัยอาชีวศึกษานครปฐม,ปวช.2,ทวิภาคี,อุตสาหกรรมโลจิสติกส์,โลจิสติกส์,โลจิสติกส์,15,คน
